       9593.6246       0.0000000
       9604.2372       0.0000000
       9604.2438       1.0000000
       9605.4046       1.0000000
       9605.4112       0.0000000
       9605.5101       0.0000000
       9605.5167       1.0000000
       9616.1094       1.0000000
       9616.1160       0.0000000
       9616.3007       0.0000000
       9616.3073       1.0000000
       9619.2820       1.0000000
       9619.2886       0.0000000
       9620.0999       0.0000000
       9620.1065       1.0000000
       9621.5641       1.0000000
       9621.5707       0.0000000
       9621.9598       0.0000000
       9621.9664       1.0000000
       9626.1349       1.0000000
       9626.1415       0.0000000
       9626.6824       0.0000000
       9626.6890       1.0000000
       9629.7560       1.0000000
       9629.7626       0.0000000
       9630.3892       0.0000000
       9630.3958       1.0000000
       9632.1436       1.0000000
       9632.1502       0.0000000
       9632.2558       0.0000000
       9632.2624       1.0000000
       9634.0168       1.0000000
       9634.0234       0.0000000
       9634.2741       0.0000000
       9634.2806       1.0000000
       9635.0194       1.0000000
       9635.0260       0.0000000
       9635.3294       0.0000000
       9635.3360       1.0000000
       9636.5232       1.0000000
       9636.5298       0.0000000
       9637.0311       0.0000000
       9637.0377       1.0000000
       9641.4634       1.0000000
       9641.4700       0.0000000
       9641.6547       0.0000000
       9641.6613       1.0000000
       9642.4000       1.0000000
       9642.4066       0.0000000
       9642.4461       0.0000000
       9642.4527       1.0000000
       9644.0819       1.0000000
       9644.0885       0.0000000
       9644.3193       0.0000000
       9644.3259       1.0000000
       9645.0712       1.0000000
       9645.0778       0.0000000
       9645.3549       0.0000000
       9645.3614       1.0000000
       9646.1002       1.0000000
       9646.1068       0.0000000
       9646.9972       0.0000000
       9647.0038       1.0000000
       9649.7476       1.0000000
       9649.7542       0.0000000
       9650.4797       0.0000000
       9650.4863       1.0000000
       9651.6670       1.0000000
       9651.6736       0.0000000
       9651.7461       0.0000000
       9651.7527       1.0000000
       9652.4914       1.0000000
       9652.4980       0.0000000
       9652.5178       0.0000000
       9652.5244       1.0000000
       9656.5412       1.0000000
       9656.5478       0.0000000
       9656.5610       0.0000000
       9656.5676       1.0000000
       9657.7548       1.0000000
       9657.7614       0.0000000
       9658.1374       0.0000000
       9658.1439       1.0000000
       9659.2191       1.0000000
       9659.2256       0.0000000
       9659.5027       0.0000000
       9659.5093       1.0000000
       9660.4261       1.0000000
       9660.4327       0.0000000
       9660.6107       0.0000000
       9660.6173       1.0000000
       9661.3627       1.0000000
       9661.3693       0.0000000
       9661.4682       0.0000000
       9661.4748       1.0000000
       9670.3262       1.0000000
       9670.3328       0.0000000
       9670.5043       0.0000000
       9670.5109       1.0000000
       9671.2562       1.0000000
       9671.2628       0.0000000
       9671.9818       0.0000000
       9671.9884       1.0000000
       9673.8945       1.0000000
       9673.9011       0.0000000
       9675.0686       0.0000000
       9675.0752       1.0000000
       9675.8205       1.0000000
       9675.8271       0.0000000
       9676.7175       0.0000000
       9676.7241       1.0000000
       9677.4628       1.0000000
       9677.4694       0.0000000
       9677.4892       0.0000000
       9677.4958       1.0000000
       9678.2411       1.0000000
       9678.2477       0.0000000
       9678.4456       0.0000000
       9678.4522       1.0000000
       9679.1975       1.0000000
       9679.2041       0.0000000
       9682.2513       0.0000000
       9682.2579       1.0000000
       9685.7338       1.0000000
       9685.7404       0.0000000
       9686.4528       0.0000000
       9686.4594       1.0000000
       9687.2047       1.0000000
       9687.2113       0.0000000
       9688.0555       0.0000000
       9688.0621       1.0000000
       9689.4208       1.0000000
       9689.4274       0.0000000
       9690.3047       0.0000000
       9690.3113       1.0000000
       9692.3757       1.0000000
       9692.3823       0.0000000
       9692.4549       0.0000000
       9692.4615       1.0000000
       9693.2068       1.0000000
       9693.2134       0.0000000
       9694.1632       0.0000000
       9694.1698       1.0000000
       9696.0034       1.0000000
       9696.0100       0.0000000
       9696.3331       0.0000000
       9696.3397       1.0000000
       9698.6416       1.0000000
       9698.6482       0.0000000
       9699.4793       0.0000000
       9699.4859       1.0000000
       9700.2312       1.0000000
       9700.2378       0.0000000
       9700.6006       0.0000000
       9700.6072       1.0000000
       9701.3459       1.0000000
       9701.3525       0.0000000
       9707.6580       0.0000000
       9707.6646       1.0000000
       9708.4099       1.0000000
       9708.4165       0.0000000
       9710.4612       0.0000000
       9710.4678       1.0000000
       9711.9650       1.0000000
       9711.9716       0.0000000
       9712.9873       0.0000000
       9712.9939       1.0000000
       9713.7326       1.0000000
       9713.7392       0.0000000
       9713.9899       0.0000000
       9713.9965       1.0000000
       9715.8697       1.0000000
       9715.8763       0.0000000
       9716.2258       0.0000000
       9716.2324       1.0000000
       9716.9777       1.0000000
       9716.9843       0.0000000
       9717.2811       0.0000000
       9717.2877       1.0000000
       9718.6531       1.0000000
       9718.6596       0.0000000
       9718.8311       0.0000000
       9718.8377       1.0000000
       9720.0250       1.0000000
       9720.0316       0.0000000
       9720.1239       0.0000000
       9720.1305       1.0000000
       9720.8758       1.0000000
       9720.8824       0.0000000
       9722.0103       0.0000000
       9722.0169       1.0000000
       9723.8439       1.0000000
       9723.8505       0.0000000
       9724.6090       0.0000000
       9724.6156       1.0000000
       9725.3609       1.0000000
       9725.3675       0.0000000
       9725.3675       0.0000000
       9725.3741       1.0000000
       9726.4228       1.0000000
       9726.4294       0.0000000
       9726.7922       0.0000000
       9726.7988       1.0000000
       9727.6892       1.0000000
       9727.6958       0.0000000
       9728.5928       0.0000000
       9728.5994       1.0000000
       9729.7405       1.0000000
       9729.7470       0.0000000
       9729.9647       0.0000000
       9729.9713       1.0000000
       9732.0819       1.0000000
       9732.0885       0.0000000
       9732.9196       0.0000000
       9732.9262       1.0000000
       9734.3640       1.0000000
       9734.3706       0.0000000
       9735.3798       0.0000000
       9735.3864       1.0000000
       9736.1317       1.0000000
